id,scheda,nctn,inventario,suffisso,cmpd,titolo,deso,l3,l4,piano,sala,contenitore,comune,via,geonote,dtzgi,dtzgf,dtzs,dtsi,dtsf,stcc,oss
98,,349277,114185,B,09/08/2020,Melillo-349277,"Bottone in argento dorato, caratterizzato da lamina ritagliata in forma discoidale, decorata a stampo con una testa di Medusa frontale; questa presenta una pettinatura bipartita con una serie di ciocche morbide e scomposte; il volto pieno, ha un aspetto severo e accigliato; porta orecchini a pendenti e collane ""a lonchia""; bordo perlinato. Lacunoso, superficie corrosa. Dalla tomba rinvenuta a Taranto in contrada Vaccarella tra corso Italia e via Argentina il 21.05.1959. Seconda metà del IV secolo a.C.",1,4,1,7,10,108,Corso Italia,,33,33,5,350,301,1,
102,,349279,12296,,09/09/2020,Melillo-349279,"Anello in bronzo dorato caratterizzato da un castone ellittico, dal profilo piatto, con un'evidente inflessione centrale in corrispondenza della raffigurazione incisa e con i margini assottigliati. La verga è a sezione romboidale. Sul castone è raffigurata una figura femminile nuda inginocchiata sulla linea di base, quasi accovacciata sui calcagni, le mani sul collo e tra i capelli che scendono sulle spalle. La sottile sfoglia aurea che ricopre l'anima in bronzo è saltata via in alcuni punti. Rinvenuto il 18.05.1916 in una tomba di contrada Vaccarella a Taranto.",4,28,1,7,11,108,,Contrada Vaccarella,33,33,5,350,301,1,
103,,349284,50275,,09/09/2020,Melillo-349284,"Orecchino in associazione con l'orecchino 50275 B costituito da un disco concavo con il bordo perlinato e da una serie di palmette ogivali intorno ad una rosetta doppia con bottone rilevato, applicata sulla parte centrale incavata. Retro liscio, con lungo ganio filiforme in bronzo e, diametralmente opposti a questo, due fili bronzei per la sospensione della navicella, in ognuno dei quali è inserito un piccolo vago biconico. Navicella a corpo liscio, con le estremità decorate da una rosetta e, esternamente a questa, da una Nike seduta di profilo, con chitone e corona nelle mani, simmetricamente contrapposta all'altra. Sulla curva superiore della navicella c'è una palmetta ogivale; intorno a quella inferiore, un filo perlinato con cinque rosette equidistanti, recante ognuna un pendente a forma di anforetta stilizzata con collarino liscio, motivo a ovoli sulla spalla, baccellature sul corpo e puntale a due globetti decrecenti. Ricostruito dai vari elementi, sui quali si conservano i resti degli attachi bronzei; lacunose nel puntale tre delle anforette; ingubbiatura e doratura quasi completamente cadute. Il disco ha un diametro di cm 2,3 e la navicella ha un'altezza e una larghezza di cm 3,4. La coppia di orecchini proviene da una tomba rinvenuta a Taranto il 3.04.1934 in via Regina Elena. Sono databili tra il terzo e il quarto venticinquennio del IV secolo a.C.",4,42,1,7,11,108,Via Regina Elena,,33,33,,320,301,1,
104,,349285,50275,,09/09/2020,Melillo-349285,"Orecchino in associazione con l'orecchino 50275 A costituito da un disco concavo con il bordo perlinato e da una serie di palmette ogivali intorno ad una rosetta doppia con bottone rilevato, applicata sulla parte centrale incavata. Retro liscio, con lungo ganio filiforme in bronzo e, diametralmente opposti a questo, due fili bronzei per la sospensione della navicella, in ognuno dei quali è inserito un piccolo vago biconico. Navicella a corpo liscio, con le estremità decorate da una rosetta e, esternamente a questa, da una Nike seduta di profilo, con chitone e corona nelle mani, simmetricamente contrapposta all'altra. Sulla curva superiore della navicella c'è una palmetta ogivale; intorno a quella inferiore, un filo perlinato con cinque rosette equidistanti, una delle quali conserva un pendente a forma di anforetta stilizzata con collarino liscio, con il corpo non decorato diversamente dall'orecchino A. Il disco è ricomposto da due frammenti; la navicella è lacunosa in una Nike e nelle rosette alle estremità. Mancano, inoltre quattro dei pendenti e tutti gli elementi in bronzo, dei quali resta soltanto traccia dell'attacco; ingobbiatura e doratura in gran parte cadute. Il disco ha un diametro di cm 2,3 e la navicella un'altezza e una larghezza di cm 3,4. La coppia di orecchini proviene da una tomba rinvenuta a Taranto il 3.04.1934 in via Regina Elena. Sono databili tra il terzo e il quarto venticinquennio del IV secolo a.C.",4,42,1,7,11,108,Via Regina Elena,,33,33,,320,301,1,
105,,349280,52449,,09/09/2020,Melillo-349280,"Anello in bronzo dorato. Sul castone è profondamente incisa una testa femminile di pieno prospetto, con i capelli pettinati all'insù che lasciano però scorgere, in corrispondenz della bassa fronte, un diadema inserito nella capigliatura. Ben rilevate le arcate sopracciliari che determinano l'infossamento degli occhi. Gli orecchini sono a pendente piramidale. La collana è ad elementi lanceolati. Il castone piatto ha forma ellittica e margini assottigliati. Una linea incisa nella lamina di oro contorna il castone al di sotto del bordo. La verga è arricchita di una doppia costolatura, interna ed esterna.In gran parte persa è la sottile lamina di oro soprattutto sulla verga. Dalla tomba 182 rinvenuta il 25.03.1952 a Taranto in via Argentina. Seconda metà del IV secolo a.C.",4,28,1,7,11,108,Via O. Argentina,,33,33,5,350,301,1,
106,,349281,100082,,09/09/2020,Melillo-349281,"Orecchino a navicella in terracotta dorata in associazione con un altro orecchino (B) e inventariato con la collana (n. inv. 100082). Ornato da piccolissime margheritine e sormontate lateralmente da due figurine mal conservate, probabilmente alate. Proviene dalla tomba 1 rinvenuta l'11.09.1954 nel prolungamento della via Giovan Giovine.",4,42,1,7,11,108,Via G. Giovine,,33,33,5,350,301,1,
107,,349282,100082,,09/09/2020,Melillo-349282,"Orecchino a navicella in terracotta dorata in associazione con un altro orecchino (A) e inventariato con la collana (n. inv. 100082). Ornato da piccolissime margheritine e sormontate lateralmente da due figurine mal conservate, probabilmente alate. Proviene dalla tomba 1 rinvenuta l'11.09.1954 nel prolungamento della via Giovan Giovine.",4,42,1,7,11,108,Via G. Giovine,,33,33,5,350,301,1,
108,,349283,100082,,09/09/2020,Melillo-349283,"Collana a vaghi floreali in terracotta dorata inventariata con la coppia di orecchini A e B (n. inv. 100082). Costituita da diciannove bacche, una delle quali in due metà, nove elementi a forma di piccolissimo trofeo floreale, attraversati lateralmente da due forellini; in alcuni di essi si conserva ancora il gancettino filiforme di bronzo. Sono presenti anche sei roselline più o meno conservate, terminanti in alto con un piccolissimo occhiello; tre ciondoletti semiovoidi decorati internamente da motivi floreali.",4,35,1,7,11,108,Via G. Giovine,,33,33,5,350,301,1,
110,,349289,100175,,09/10/2020,Melillo-349289,"Anello digitale in bronzo. Sulla piccola placca ovoide è raffigurata una figura femminile incisa, probabilmente intenta a specchiarsi. Proviene dalla tomba n. 4 rinvenuta il 18.02.1954 a Taranto in via Taras, angolo via Messapia.",4,28,1,7,11,108,Via Taras,,33,33,2,310,301,1,
112,,349288,110388,,09/10/2020,Melillo-349288,"Corona costituita da ventitré foglie di edera simmetricamente disposte sui due lati e convergenti verso il centro; tra il fogliame, viticci, bacche e corimbi, questi utlimi costituiti da elementi sferoidali e troncoconici di argilla, forati ad un'estremità per l'innesto nei peduncoli. Viticci e steli in parte intrecciati, in parte avvolti ad anello attorno al supporto frammentario in osso. In bronzo dorato, le foglie, i peduncoli e i viticci; in argilla dorata, le bacche e i corimbi. Ricomposta con gli elementi originari e consolidata con fili di rame. Frammenti in bronzo dorato delle foglie applicati su lamine di stagno. Sostegno frammentario e lacunoso. Doratura in parte caduta. Proviene dalla tomba 2 rinvenuta il 3.04.1958 a Taranto in via Toscana n. 24. Sulla base del corredo tombale si data il reperto alla fine del IV secolo a.C.",4,37,1,7,11,108,Via Toscana,,33,33,2,310,301,1,
116,,349286,50275,A,09/10/2020,Melillo-349286,"Bottone in osso (""a"") inventariato insieme a un altro bottone ""b"" (50.275 A) uguale caratterizzato da disco superiore a profilo convesso decorato da incisioni radiali e da due cerchi concentrici rilevati, desinente in un'appendice conica. Risulta consunto. Proviene dalla tomba rinvenuta il 3.04.1934 in via Regina Elena, tra Corso Umberto e l'antica strada di Santa Lucia. Pertinente al corredo di una sepoltura femminile per la presenza di orecchini in terracotta dorata la cui produzione si colloca esclusivamente nella seconda metà del IV secolo a.C.",1,4,1,7,11,108,Via Regina Elena,,33,33,5,350,301,1,
117,,349287,50275,A,09/10/2020,Melillo-349287,"Bottone in osso (""b"") inventariato insieme a un altro bottone ""a"" (50.275 A) uguale caratterizzato da disco superiore a profilo convesso decorato da incisioni radiali e da due cerchi concentrici rilevati, desinente in un'appendice conica. Risulta consunto. Proviene dalla tomba rinvenuta il 3.04.1934 in via Regina Elena, tra Corso Umberto e l'antica strada di Santa Lucia. Pertinente al corredo di una sepoltura femminile per la presenza di orecchini in terracotta dorata la cui produzione si colloca esclusivamente nella seconda metà del IV secolo a.C.",1,4,1,7,11,108,Via Regina Elena,,33,33,5,350,301,1,
109,,349290,100174,,09/10/2020,Melillo-349290,"Oinochoe apula a figure rosse con orlo trilobato. Verniciata di nero e decorata con color bianco applicato. Raffigurata testa femminile volta a destra, ornata da corona, orecchini e collana a vaghi. Nel campo metopale una rosetta e una girale. Sotto il collo della figura e sopra la testa due fasce orizzontali con motivi a onda. SUl fondo croce in rosso. Proviene dalla tomba n. 4 rinvenuta il 18.02.1954 a Taranto in via Taras, angolo via Messapia.",43,547,1,7,11,108,Via Taras,,33,33,2,310,301,4,
415,,349595,194758,,10/10/2020,Melillo-349595,Rhyton attico a figure rosse che ha la forma di testa di mulo. Precedentemente il reperto era esposto al Mueum of Art di Cleveland negli USA.,43,576,1,17,fuori vetrina,108,,,25,25,2,,,4,scavi clandestini
416,,349594,194764,,11/10/2020,Melillo-349594,"Loutrophoros apula a figure rosse su cui è raffigurato Perseo mentre uccide il ketos (mostro marino) inviato da Poseidone per divorare Andromeda che, incanata alla roccia, attende di essere liberata dall'eroe. Il reperto era esposto al J. Paul Getty Museum a Malibu negli Stati Uniti d'America.",43,539,1,17,fuori vetrina,108,,,26,26,,-340,-330,4,scavi clandestini
417,,349593,194765,,12/10/2020,Melillo-349593,"Anfora apula a figure rosse su cui è raffigurato Atreo, padre di Agamennone e Menelao, nel momento in cui viene ucciso dal nipote Egisto, mentre una figura alata, personificazione della vendetta, accorre presso la figura riversa del re. L'anfora era esposta precedentemente al Museum of Fine arts di Boston negli USA.",43,447,1,17,fuori vetrina,108,,,26,26,,-330,-300,4,scavi clandestini
418,,349592,194769,,13/10/2020,Melillo-349592,"Cratere a volute apulo a figure rosse. Il vaso afferisce alla prima generazione di pittori apuli, la quale diede inizio alla produzione tarantina sulla base della tradizione attica con l'inserimento di motivi indigeni. Raffigurata una delle imprese eroiche dei miti greci più nota: la liberazione di Andromeda. Rappresentato il momento in cui un ragazzo, vestito di solo mantello, lega la fanciulla a due tronchi infissi nel terreno. Andromeda veste un chitone riccamente ornato e ""polos"" con velo sul capo. Con atteggiamento mesto ha il braccio destro già legato e il sinistro libero. DI fronte a lei una cesta su cassa quadrangolare e alle spalle è uno specchio. Sulla destra sono raffigurati Perseo, munito di calzature alate e dell'elmo di Ade e il padre di Andromeda, Cefeo, intenti a negoziare un accordo - se l'eroe riuscirà ad uccidere il mostro che minaccia la devastazione del regno, otterrà la fanciulla in sposa. Il retro del vaso presenta invece una scena di donne e giovani. Il cratere proviene da scavi clandestini effettuati genericamente in Italia meridionale. Già presente al J. Paul Getty Museum con n. inv. 85.AE.102; esposto nel 2019 nella mostra ""Mitomania"" al Marta di Taranto con n. inv. 19.M325-1.6. Attribuito al gruppo del Pittore di Sisifo/Pittore delle Carnee e datato al 410-400 a.C.",43,499,1,17,fuori vetrina,108,,,25,25,,-410,-400,1,scavi clandestini
420,,349598,12512,,13/10/2020,Melillo-349598,Bracciale in vetro. Caratterizzato da superficie liscia. Colore bruno scuro. Proviene dalla spiaggia di S. Maria al Bagno nel territorio di Nardò (LE). Dono del signor Vincenzo Luceri nel 1911.,4,30,1,17,fuori vetrina,134,,,31,33,,,,1,scavo del 1911 Dono V. Luceri
419,,349597,12511,,14/10/2020,Melillo-349597,Bracciale in vetro. Caratterizzato da impressioni circolari lungo la faccia interna. Colore bruno nero. Proviene dalla spiaggia di S. Maria al Bagno nel territorio di Nardò (LE). Dono del signor Vincenzo Luceri nel 1911.,4,30,1,17,fuori vetrina,134,,,31,33,,,,1,scavo del 1911 Dono V. Luceri
421,,349599,12519,,14/10/2020,Melillo-349599,Pendente in vetro. Colore viola scuro. Conformato a delfino con foro passante che attraversa gli occhi. Proviene dalla spiaggia di S. Maria al Bagno nel territorio di Nardò (LE). Dono del signor Vincenzo Luceri nel 1911.,4,44,1,17,fuori vetrina,134,,,31,33,,,,1,scavo del 1911 Dono V. Luceri
427,,349600,194752,,15/10/2020,Melillo-349600,"Cratere a campana a decorazione figurata con una figura femminile che conduce un corteo di giovani danzanti, tra i quali vi è un suonatore di doppio flauto. È una produzione della Peucezia.",43,499,1,17,fuori vetrina,108,,,26,26,,,,4,scavo del 1988. Acquisizione per sequestro
425,,349601,194750,,16/10/2020,Melillo-349601,Olla bicroma a decorazione geometrica con anse plastiche e protomi zoomorfe di produzione dauna.,43,548,1,17,fuori vetrina,108,,,26,26,,,,4,scavo del 1988. Acquisizione per sequestro
426,,349602,194751,,17/10/2020,Melillo-349602,Vaso a filtro bicromo a decorazione geometrica di produzione della Daunia.,43,607,1,17,fuori vetrina,108,,,26,26,,,,4,scavo del 1988. Acquisizione per sequestro
428,,349603,194773,,18/10/2020,Melillo-349603,Kantharos a decorazione fitomorfa di produzione della Peucezia.,43,524,1,17,fuori vetrina,108,,,26,26,,,,4,scavo del 1988. Acquisizione per sequestro
429,,349604,194774,,19/10/2020,Melillo-349604,Askos listato di produzione dauna,43,451,1,17,fuori vetrina,64,,,26,26,2,,,4,"scavo del 1903, 1920. Acquisto G. Capolongo"
424,,349605,22613,,20/10/2020,Melillo-349605,"Askos sovraddipinto di produzione dauna. Caratterizzato da corpo sferoidale, di argilla rosa pallido, rivestita interamente da un leggero latte di calce, su cui è sovrapposta la decorazione in rosso porpora, con particolari in nero e in azzurro. Su ambo i fianchi è dipinta una palmetta diritta con lo stelo ripiegato a volute. Il centro della palmetta è in azzurro. Da una parte e dall'altra dell'attacco del collo è un motivo geometrico a ruota con raggi in nero; il motivo è sovrapposto ad un disco bianco nel quale è iscritto un circolo in rosso porpora ed un disco al centro in azzurro, cha da asse alla ruota. Dinanzi sul collo, fasce di sottili steli a volute ed al di sopra ruota (o grande fiore a raggi in nero applicati ad un disco che ha larga fascia periferica in rosso, zona mediana bianca e dischetto entrale in azzurro. Da una parte lo strato di latte calcareo è caduto. Scheggiatura intorno all'orlo. Lesioni varie sul fondo. Acquisto Giuseppe Capolongo del 10.04.1920, proviene da Canosa di Puglia.",43,451,1,17,fuori vetrina,64,,,26,26,2,,,4,scavo del 1920. Acquisto G. Capolongo
430,,349606,194775,,21/10/2020,Melillo-349606,Vaso plastico e policromo di produzione della Daunia.,43,607,1,17,fuori vetrina,64,,,26,26,2,,,4,"scavo del 1903, 1920. Acquisto G. Capolongo"
422,,349607,20945,,22/10/2020,Melillo-349607,"Cratere di produzione della Messapia. Argilla grigia con decorazione fitomorfa in bruno uguale nelle due facce. Sul collo motivo ad onda, sul corpo ramo a fiori lanceolati, racchiuso da liste scure. Sulle trozzelle giro a petali; sulle anse linee orizzontali e triangoli. Piede verniciato.Proviene da Rudiae in provincia di Lecce dalla collezione Oversini del 17.05.1926.",43,499,1,17,fuori vetrina,31,,,26,26,,,,1,"scavo del 1926 Ex collezione Aversini,. Acquisto M. Baccaro"
423,,349608,20946,,23/10/2020,Melillo-349608,"Trozzella di produzione della Messapia. Caratterizzata da corpo slanciato e anse impostate alte e quattro coppie di rotelle sulle anse. Argilla rosata con decorazione fitomorfa in rosso amaranto. Sul collo, superiormente, linea spezzata con puntini, altri motivi dipinti racchiusi da linee. Sul corpo decorazione a metope. Da una parte nella prima e terza metopa rosette, nella seconda palmetta rovesciata. Dall'altra parte metope con rosette. Cerchi concentrici in fondo, per tutto il corpo. Piede, poco espanso, ed attaccatura, molto rastremata, verniciata. Sulle rotelle croci o fiori verniciati. Fattura poco curata. Proviene da Rudiae in provincia di Lecce dalla collezione Oversini del 17.05.1926.",43,603,1,17,fuori vetrina,31,,,26,26,,,,1,"scavo del 1926 Ex collezione Aversini,. Acquisto M. Baccaro"
433,,349609,6451,,24/10/2020,Melillo-349609,"Collana in oro. Pesa gr. 11,1. Caratterizzata da maglia tubolare a treccia terminante in due fermagli con tre giri di filo godronato e con pendente centrale a lunula (crescente lunare), costituito da filo filo attorno, con due piccole capsule alle estremità e maglia centrale a cui era appeso un pendaglio perduto. Rosetta a sette petali sul tubetto di attacco. Il reperto proviene da una tomba lucana rinvenuta nella proprietà di Andrea Di Ciancia a Roccanova (PZ) e acquistata dal Museo il 29.01.1910.",4,35,1,17,fuori vetrina,108,,,26,26,,,,1,scavo del 1910. Acquisto del 1910
434,,349610,6452,,25/10/2020,Melillo-349610,"Pendente di collana in oro a forma di ghianda. Caratterizzato da otto pendagli a ghiande stampate e baccellate con scaglie in alto e due globetti in basso; un corto gambo liscio li unisce a due tubetti striati orizzontali di attacco; coppie di tubetti striati simili si alternano ai pendagli (due di questi divisori, di restauro, sono di metallo). Il reperto proviene da una tomba lucana rinvenuta nella proprietà di Andrea Di Ciancia a Roccanova (PZ) e acquistata dal Museo il 29.01.1910.",4,44,1,17,fuori vetrina,108,,,26,26,,,,1,scavo del 1910. Acquisto del 1910
435,,349611,6453,,26/10/2020,Melillo-349611,Pendente di collana in oro. Caratterizzato da una forma di testina d'ariete costituita da lamina aurea. Identico ai pendenti n. 6454-6459. Destinata ad una collana come prova la maglia rigida fissata dove la testa si innesta al collo la cui parte terminale è adorna di un filo godronato. Il reperto proviene da una tomba lucana rinvenuta nella proprietà di Andrea Di Ciancia a Roccanova (PZ) e acquistata dal Museo il 29.01.1910.,4,44,1,17,fuori vetrina,108,,,26,26,,,,1,scavo del 1910. Acquisto del 1910
436,,349612,6454,,27/10/2020,Melillo-349612,Pendente di collana in oro. Identico ai pendenti n. 6453-6459.Caratterizzato da una forma di testina d'ariete costituita da lamina aurea. Destinata ad una collana come prova la maglia rigida fissata dove la testa si innesta al collo la cui parte terminale è adorna di un filo godronato. Il reperto proviene da una tomba lucana rinvenuta nella proprietà di Andrea Di Ciancia a Roccanova (PZ) e acquistata dal Museo il 29.01.1910.,4,44,1,17,fuori vetrina,108,,,26,26,,,,1,scavo del 1910. Acquisto del 1910
437,,349613,6455,,28/10/2020,Melillo-349613,Pendente di collana in oro. Identico ai pendenti n. 6453-6459.Caratterizzato da una forma di testina d'ariete costituita da lamina aurea. Destinata ad una collana come prova la maglia rigida fissata dove la testa si innesta al collo la cui parte terminale è adorna di un filo godronato. Il reperto proviene da una tomba lucana rinvenuta nella proprietà di Andrea Di Ciancia a Roccanova (PZ) e acquistata dal Museo il 29.01.1910.,4,44,1,17,fuori vetrina,108,,,26,26,,,,1,scavo del 1910. Acquisto del 1910
438,,349614,6456,,29/10/2020,Melillo-349614,Pendente di collana in oro. Identico ai pendenti n. 6453-6459.Caratterizzato da una forma di testina d'ariete costituita da lamina aurea. Destinata ad una collana come prova la maglia rigida fissata dove la testa si innesta al collo la cui parte terminale è adorna di un filo godronato. Il reperto proviene da una tomba lucana rinvenuta nella proprietà di Andrea Di Ciancia a Roccanova (PZ) e acquistata dal Museo il 29.01.1910.,4,44,1,17,fuori vetrina,108,,,26,26,,,,1,scavo del 1910. Acquisto del 1910
439,,349615,6457,,30/10/2020,Melillo-349615,Pendente di collana in oro. Identico ai pendenti n. 6453-6459.Caratterizzato da una forma di testina d'ariete costituita da lamina aurea. Destinata ad una collana come prova la maglia rigida fissata dove la testa si innesta al collo la cui parte terminale è adorna di un filo godronato. Il reperto proviene da una tomba lucana rinvenuta nella proprietà di Andrea Di Ciancia a Roccanova (PZ) e acquistata dal Museo il 29.01.1910.,4,44,1,17,fuori vetrina,108,,,26,26,,,,1,scavo del 1910. Acquisto del 1910
440,,349616,6458,,31/10/2020,Melillo-349616,Pendente di collana in oro. Identico ai pendenti n. 6453-6459.Caratterizzato da una forma di testina d'ariete costituita da lamina aurea. Destinata ad una collana come prova la maglia rigida fissata dove la testa si innesta al collo la cui parte terminale è adorna di un filo godronato. Il reperto proviene da una tomba lucana rinvenuta nella proprietà di Andrea Di Ciancia a Roccanova (PZ) e acquistata dal Museo il 29.01.1910.,4,44,1,17,fuori vetrina,108,,,26,26,,,,1,scavo del 1910. Acquisto del 1910
441,,349617,6459,,01/11/2020,Melillo-349617,Pendente di collana in oro. Identico ai pendenti n. 6453-6458.Caratterizzato da una forma di testina d'ariete costituita da lamina aurea. Destinata ad una collana come prova la maglia rigida fissata dove la testa si innesta al collo la cui parte terminale è adorna di un filo godronato. Il reperto proviene da una tomba lucana rinvenuta nella proprietà di Andrea Di Ciancia a Roccanova (PZ) e acquistata dal Museo il 29.01.1910.,4,44,1,17,fuori vetrina,108,,,26,26,,,,1,scavo del 1910. Acquisto del 1910
442,,349618,6461,,02/11/2020,Melillo-349618,"Pendente di collana in oro. Pesa gr. 2. A forma di testina femminile, costituita da lamina stampata con capelli che si rialzano in bande ondulate sulla fronte e che scendendo un po' sulle orecchie incorniciano il volto. Il collo lungo e snello termina in un filo godronato, come una collana. Il reperto proviene da una tomba lucana rinvenuta nella proprietà di Andrea Di Ciancia a Roccanova (PZ) e acquistata dal Museo il 29.01.1910.",4,44,1,17,fuori vetrina,108,,,26,26,,,,1,scavo del 1910. Acquisto del 1910
443,,349619,6462,,03/11/2020,Melillo-349619,"Pendente di collana in oro. A protome di ariete in lamina d'oro, molto simile alle sette testine (nn inv. 6453-6459), ma di dimensioni maggiori. L'anello di sospensione, più spesso e non scanalato come nelle testine, qui è applicato sulla parte terminale della testa che, priva di collo, è adorna di un filo godronato. Un po' danneggiato sul lato sinistro. Il reperto proviene da una tomba lucana rinvenuta nella proprietà di Andrea Di Ciancia a Roccanova (PZ) e acquistata dal Museo il 29.01.1910.",4,44,1,17,fuori vetrina,108,,,26,26,,,,1,scavo del 1910. Acquisto del 1910
444,,349620,6463,,04/11/2020,Melillo-349620,"Pendente di collana in oro. A protome di ariete in lamina d'oro, molto simile alle sette testine (nn inv. 6453-6459), ma di dimensioni maggiori. L'anello di sospensione, più spesso e non scanalato come nelle testine, qui è applicato sulla parte terminale della testa che, priva di collo, è adorna di un filo godronato. Il reperto proviene da una tomba lucana rinvenuta nella proprietà di Andrea Di Ciancia a Roccanova (PZ) e acquistata dal Museo il 29.01.1910.",4,44,1,17,fuori vetrina,108,,,26,26,,,,1,scavo del 1910. Acquisto del 1910
431,,349621,6448,,05/11/2020,Melillo-349621,"Fibula in oro a doppio arco. Pesa gr. 22,8. Costituita da appendice a spillo, ornata da fili lisci, perlati, a voluta e da sferette con staffa a lastrine decorata da palmette di filo liscio e doppie volute. Il reperto proviene da una tomba lucana rinvenuta nella proprietà di Andrea Di Ciancia a Roccanova (PZ) e acquistata dal Museo il 29.01.1910.",1,13,1,17,fuori vetrina,108,,,26,26,,,,1,scavo del 1910. Acquisto del 1910
432,,349622,6449,,06/11/2020,Melillo-349622,"Fibula in oro a doppio arco. Pesa gr. 22,5. Simile alla fibula n. 6448. Ornata da fili lisci, perlati, a voluta e da sferette con staffa a lastrine decorata da palmette di filo liscio e doppie volute. Priva di appendice e spillo. Il reperto proviene da una tomba lucana rinvenuta nella proprietà di Andrea Di Ciancia a Roccanova (PZ) e acquistata dal Museo il 29.01.1910.",1,13,1,17,fuori vetrina,108,,,26,26,,,,3,scavo del 1910. Acquisto del 1910
490,,349623,8231,,07/11/2020,Melillo-349623,Arco di una fibula in argento. Il reperto proviene da una tomba lucana rinvenuta nella proprietà di Andrea Di Ciancia a Roccanova (PZ) e acquistata dal Museo il 29.01.1910.,1,13,1,17,fuori vetrina,108,,,26,26,,,,8,scavo del 1910. Acquisto del 1910
463,,349624,8160,,08/11/2020,Melillo-349624,"Candelabro in bronzo. Caratterizzato da piede a tre zampe di animale e tre palmette alternate. Asta a scanalature profonde, restaurata in vari punti e terminante inferiormente da vari motivi decorativi e superiormente con un bossoloa costolature anulari. Fornito da un pezzo superiore, di sostegno, fornito di quattro bracci verticali, terminanti a fiori di loto orizzontali. Sotto i piedi del candelabro sono presenti tre piccole basi trapezoidali decorate intorno da piccoli ori e con piccoli contrassegni superiormente. Il reperto proviene da una tomba lucana rinvenuta nella proprietà di Andrea Di Ciancia a Roccanova (PZ) e acquistata dal Museo il 29.01.1910.",50,766,1,17,fuori vetrina,108,,,26,26,,,,1,scavo del 1910. Acquisto del 1910
467,,349625,8177,,09/11/2020,Melillo-349625,Piede di podanipter (catino per il lavaggio dei piedi) in bronzo. Si conserva il fondo costituito da tre piccoli piedi a zampa di animale. Intorno al bordo c'è un motivo inciso a finta baccellatura. Il reperto proviene da una tomba lucana rinvenuta nella proprietà di Andrea Di Ciancia a Roccanova (PZ) e acquistata dal Museo il 29.01.1910.,43,480,1,17,fuori vetrina,108,,,26,26,,,,8,scavo del 1910. Acquisto del 1910
111,,349291,100176,,09/11/2020,Melillo-349291,"Lekythos ariballica con bocca a imbuto. Argilla di colore giallognolo chiaro. Decorazione caratterizzata da linee parallele in rosso-bruno. Proviene dalla tomba n. 4 rinvenuta il 18.02.1954 a Taranto in via Taras, angolo via Messapia.",43,537,1,7,11,108,Via Taras,,33,33,2,310,301,4,
113,,349293,119169,,09/11/2020,Melillo-349293,"Bottiglia in argento e lamina aurea. Labbro piatto, orlo indistinto, breve collo cilindrico su spalla obliqua appena accennata; corpo alto a pareti leggermente convesse, fondo piatto. Appena al di sotto della spalla, fascia decorata con un motivo a rosette e palmette contrapposte alternate, con pendenti a losanga, ad imitazione di una collana decorativa. Tracce di ossidazione sulla superficie; collo deformato. Rinvenuta il 19.05.1961 nella tomba 18 a Taranto in via G. Maturi, angolo via Vaccarella.",43,465,1,7,11,108,Via G. Maturi,,33,33,9,325,301,4,
114,,349294,119170,,09/11/2020,Melillo-349294,"Bottiglia in argento e lamina aurea. Sulla parte esterna dell'orlo, motivo ad ovoli e perline dorate; sulla spalla collana con ghiande pendenti decorate ad incisione. Tracce di ossidazione sulla superficie; corpo deformato in più punti; privo di parte dell'orlo. il diametro dell'orlo misura cm 2,8. Rinvenuta il 19.05.1961 nella tomba 18 a Taranto in via G. Maturi, angolo via Vaccarella.",43,465,1,7,11,108,Via G. Maturi,,33,33,9,325,301,4,
115,,349292,135160,,09/11/2020,Melillo-349292,"Anello in argento caratterizzato da verga irregolare che si assottiglia inferiormente per un breve tratto, profilo esterno arrotondato, piatta all'interno. Presenta un castone a scarabeo mobile in calcedonio di colore viola pallido; la linea dorsale dello scarabeo è resa con una fila di minuti rettangoli e ai margini delle ali serie di linee incise; la base è liscia e leggermente convessa. Sulla faccia piatta, delimitata da una linea incisa, è riprodotta una figura fantastica, con testa, busto e braccia femminili, corpo di uccello dalla coda piumata e zampe di quadrupede. L'incisione è in stile ""a globuli"". Risulta un intervento di restauro sulla verga spezzata. Rinvenuto il 23.06.1969 in una tomba di contrada Pizzone a Taranto.",4,28,1,7,11,108,,Contrada Pizzone,33,33,2,310,301,4,
464,,349626,8174,,10/11/2020,Melillo-349626,Piede di vaso in bronzo. Caratterizzato da una serie di puntini intorno all'attaccatura con il corpo del vaso. Leggermente corroso. Il reperto proviene da una tomba lucana rinvenuta nella proprietà di Andrea Di Ciancia a Roccanova (PZ) e acquistata dal Museo il 29.01.1910.,43,607,1,17,fuori vetrina,108,,,26,26,,,,8,scavo del 1910. Acquisto del 1910
465,,349627,8175,,11/11/2020,Melillo-349627,Piede di un grande vaso in bronzo. Caratterizzato da una forma sagomata. Il reperto proviene da una tomba lucana rinvenuta nella proprietà di Andrea Di Ciancia a Roccanova (PZ) e acquistata dal Museo il 29.01.1910.,43,607,1,17,fuori vetrina,108,,,26,26,,,,8,scavo del 1910. Acquisto del 1910
